  1   ,"Ar, Mo (amorphous) --> Mo"
,
,Eckstein W.
,IPP 9/132 (2002)
,
Sputtering yields,
,
angle in degree,0
energy in eV,
1.00E-10,1.00E-10
3.00E+01,3.28E-05
5.00E+01,9.06E-03
1.00E+02,9.37E-02
5.00E+02,7.19E-01
1.00E+03,1.12E+00
5.00E+03,2.04E+00
1.60E+04,2.23E+00
3.00E+04,2.48E+00
1.00E+05,1.86E+00
