ppl,ub_ar,ub_ne,ub_he,urf_ar,urf_ne,urf_he,d1h_b_ar,d1h_b_ne,d1h_b_he,s_ar,s_ne,s_he
57.0,-150.19809142453238,-123.26786424800594,-120.00732840799921,183.122968740585,176.084744113293,181.081312935084,0.8651265610792919,2.6332457819670196,2.03436369807212,-0.672593529075555,0.0307470381188379,0.900564898716299
58.0,-152.06449880288173,-125.20601664044847,-122.12969573738698,185.131644434076,178.132950970826,183.293596822243,0.9169204938891996,2.7564532607648844,2.08034068477724,-0.66264364277698,0.0376026768833937,0.897964529474629
59.0,-153.9154793506791,-127.12845051446993,-124.23548165263436,187.124035905785,180.165302984528,185.489801042428,0.9700427014396977,2.8815099430547524,2.125879539902874,-0.652799779589783,0.0442352473053251,0.895404998979312
60.0,-155.75140987949365,-129.035541307259,-126.32506928338654,189.100534426476,182.18216290663,187.670271127201,1.0244751769420206,3.0083510002937257,2.1709863965578085,-0.643062056446715,0.0506565988828753,0.89288626895394
61.0,-157.5726521085458,-130.9276497350821,-128.3988271331311,191.061515840321,184.183879876521,189.835340412267,1.0801998859192863,3.1369128962941133,2.2156676852978285,-0.633430444036623,0.0568776673298392,0.890408239006786
62.0,-159.37955349751496,-132.80512259022217,-130.45710985529243,193.007341402884,186.170790124555,191.985330631482,1.1371987853291075,3.2671334096718625,2.2599300492808805,-0.623904785347304,0.0629085656029904,0.887970753110775
63.0,-161.17244802118657,-134.66829348317617,-132.50025897673112,194.938358561516,188.143217629803,194.120552474198,1.1954538411643691,3.3989516507948467,2.303780324460898,-0.614484811562732,0.0687586641366477,0.885573602073433
64.0,-162.95165689082512,-136.51748353464745,-134.52860357297686,196.854901682908,190.101474735397,196.241306108661,1.2549470445750122,3.5323080737532195,2.347225453138185,-0.605170155765423,0.0744366617370615,0.883216530725835
65.0,-164.7174892266848,-138.353002021432,-136.54246089910382,198.757292732119,192.045862724733,198.34788167396,1.3156604266566723,3.6671444838392127,2.390272460390326,-0.595960364792811,0.079950648375168,0.880899241103489
66.0,-166.47024268564132,-140.17514697990657,-138.5421369797864,200.645841906967,193.976672361548,200.440559742804,1.3775760720020334,3.80340404107901,2.4329284141789076,-0.586854909540075,0.0853081609416956,0.878621396821967
67.0,-168.21020404755302,-141.984205770479,-140.52792716174244,202.520848231313,195.894184396587,202.519611757206,1.4406761311239733,3.9410312599127373,2.475200394466052,-0.57785319394877,0.0905162328367927,0.876382627010572
68.0,-169.93764976361916,-143.78045560604866,-142.50011663147404,204.382600110458,197.798670043355,204.585300438999,1.5049428318210323,4.079972005933916,2.517095466921323,-0.5689545628837,0.0955814382219124,0.874182529939345
69.0,-171.65284646970275,-145.5641640472495,-144.45898090095352,206.231375851551,199.690391425223,206.637880176929,1.5703584895910656,4.220173489511983,2.558620660659832,-0.5601583090595,0.100509931546402,0.872020676474247
70.0,-173.35605146731638,-147.3355894669952,-146.40478626366362,208.067444151678,201.569601995967,208.677597391941,1.6369055171450602,4.361584256880065,2.599782949438046,-0.551463679158499,0.105307482952741,0.869896613228302
71.0,-175.047513174725,-149.0949814866271,-148.337790223188,209.89106455604,203.436546935643,210.704690882135,1.7045664330999717,4.5041541789951065,2.640589235137959,-0.542869879253282,0.109979510050763,0.867809865176673
72.0,-176.72747155040466,-150.8425813857594,-150.25824189635978,211.702487888434,205.291463523542,212.719392148768,1.7733238699010594,4.647834438229367,2.681046338514336,-0.534376079632947,0.114531106482871,0.865759940400113
73.0,-178.39615849089915,-152.57862248773984,-152.16638239280002,213.501956656054,207.134581489817,214.721925704546,1.8431605810526583,4.792577513475705,2.7211609806345787,-0.525981419108774,0.118967067665912,0.863746328627826
74.0,-180.0537982049421,-154.30333052247806,-154.0624451725261,215.28970543046,208.96612334727,216.71250936538,1.9140594476804231,4.93833716348164,2.760939781780192,-0.517685008874595,0.123291914019302,0.861768507690704
75.0,-181.70060756555057,-156.01692396824683,-155.94665638316724,217.065961206406,210.786304704627,218.691354526667,1.9860034844961192,5.085068408953329,2.8003892504639847,-0.509485935973809,0.127509911973742,0.859825943649151
76.0,-183.33679644165738,-157.71961437392994,-157.8192351782003,218.830943740079,212.595334562567,220.658666425092,2.0589758451956164,5.232727517793623,2.8395157785792833,-0.501383266425267,0.131625092903686,0.857918093230913
77.0,-184.96256801071397,-159.41160666306803,-159.680394017502,220.584865868175,214.393415593635,222.614644386871,2.132959827336543,5.381271963183234,2.8783256370664936,-0.49337604804806,0.135641270890014,0.856044405746123
78.0,-186.57811905358403,-161.09309942094544,-161.53033895141027,222.327933809119,216.180744407108,224.559482063271,2.207938876729823,5.530660446190319,2.9168249726892785,-0.485463313021411,0.139562057434751,0.854204324720125
79.0,-188.1836402329373,-162.76428516586085,-163.3692698893944,224.060347447644,217.957511799784,226.493367654207,2.283896591383724,5.680852830483658,2.9550198057651977,-0.477644080208918,0.143390876741742,0.85239728954554
80.0,-189.779316356258,-164.42535060563685,-165.19738085434545,225.782300603819,219.7239029936,228.416484120646,2.3608167250251273,5.831810141841802,2.9929160287248107,-0.46991735727509,0.147130978262446,0.850622736846292
81.0,-191.36532662449494,-166.07647688033768,-167.01486022342183,227.493981287583,221.480097860915,230.329009386478,2.4386831902343102,5.983494541031507,3.0305194053674365,-0.462282142614665,0.150785448705312,0.848880101857342
82.0,-192.94184486729986,-167.71783979209343,-168.8218909563128,229.195571939689,223.226271138224,232.231116530513,2.5174800612253594,6.135869300676929,3.067835570719664,-0.454737427113045,0.154357222933466,0.847168819543008
83.0,-194.50903976572675,-169.34961002285766,-170.61865081171862,230.887249659971,224.962592629032,234.122973969154,2.5971915762668356,6.2888987818505875,3.1048700314102926,-0.447282195762431,0.157849093950251,0.845488325782399
